label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,713.0,2329,392,2361,420,2344.28190743338,405.40673211781206,0.561395776509958,30.130048048354833,0.7957589285714286,33.15056017882929,27.433661544370686,-0.48510864145945365,98.42640687119285,0.9713896457765667,1123.2314165497896,434.0,1802.0
2,945.0,25,897,50,952,37.06772486772487,924.9407407407407,0.9127534491386293,34.68733731168665,0.6872727272727273,54.45631099924011,22.245995661634996,-1.3807607228335843,132.5685424949238,0.9593908629441624,1182.851851851852,502.0,1778.0
3,707.0,1275,321,1308,351,1292.0127298444131,334.0792079207921,0.3999876602505125,30.003005818213616,0.7141414141414142,31.752225127961786,29.101566025161457,-0.24730938193963833,99.15432893255071,0.9711538461538461,1076.12729844413,435.0,1953.0
4,737.0,1741,1715,1769,1750,1754.2184531886026,1732.61736770692,0.6084497133593428,30.632948674096244,0.7520408163265306,34.43609812654574,27.32822682146284,1.5037075659796544,102.32590180780453,0.9621409921671018,1122.785617367707,477.0,1778.0
5,180.0,417,991,435,1005,426.3,997.9388888888889,0.6962751472830594,15.138795132120961,0.7142857142857143,18.044303246435295,12.951749368664812,-0.12850763811357022,49.4558441227157,0.9523809523809523,1871.65,678.0,3516.0
6,539.0,1750,944,1774,972,1761.7161410018552,957.8200371057513,0.629397508577514,26.196872229566885,0.8020833333333334,29.74601592506749,23.11513836179289,-1.0651845914071638,85.35533905932736,0.9694244604316546,2040.0760667903526,681.0,3471.0
7,607.0,1860,1555,1889,1581,1873.7364085667216,1566.9686985172982,0.5284639932398852,27.80029502818709,0.8050397877984085,30.209693612366813,25.646692072960466,-0.4699602613399671,89.59797974644665,0.9758842443729904,1433.186161449753,588.0,2330.0
8,670.0,2389,264,2420,292,2403.179104477612,278.0328358208955,0.5098052177583311,29.20737055903114,0.771889400921659,31.603926314865177,27.188537284756915,-0.20363856855994839,95.25483399593904,0.9696092619392185,1162.389552238806,493.0,2334.0
9,1058.0,1600,437,1632,481,1615.985822306238,457.95746691871454,0.7143908158537627,36.70268979693181,0.7514204545454546,44.048933332505484,30.823105748941437,1.4121718562750212,123.39696961966999,0.9688644688644689,1577.5198487712667,476.0,2697.0
10,425.0,1102,546,1121,575,1110.6752941176471,561.2611764705882,0.7492911688670458,23.26213245840639,0.7713248638838476,28.68928547924877,18.99921248790996,1.4141019201109184,77.35533905932738,0.9703196347031964,2308.3764705882354,821.0,3353.0
11,135.0,1400,1201,1413,1215,1406.0962962962963,1207.4814814814815,0.3304552821615473,13.110581167104948,0.7417582417582418,13.504421265867744,12.745765157746343,-1.227491130270081,41.21320343559643,0.9440559440559441,3634.9037037037037,1252.0,5545.0
12,1159.0,1591,273,1626,315,1607.7480586712684,293.76704055220017,0.6837483569216374,38.414640859287665,0.7884353741496599,45.100885976757944,32.91092290155333,0.9894517351057331,128.3259018078045,0.9715004191114837,1136.7204486626401,348.0,2323.0
13,537.0,2591,825,2616,853,2602.7169459962756,838.6554934823091,0.49892506202063214,26.148224328293928,0.7671428571428571,28.104400526660953,24.356541866403447,-1.0799334831722291,85.01219330881975,0.9623655913978495,1828.9962756052141,749.0,2692.0
14,887.0,3706,682,3741,714,3723.0879368658398,698.1645997745209,0.5853105895145537,33.60600357347016,0.7919642857142857,37.3830006412505,30.31047980609349,-0.5929533115441631,110.08326112068524,0.9747252747252747,949.2908680947013,426.0,1497.0
15,776.0,1324,1824,1360,1852,1341.5051546391753,1838.4201030927834,0.6703951271946769,31.433006326383836,0.7698412698412699,36.650565384071136,27.194876920149294,-0.33869613441778285,103.49747468305833,0.9748743718592965,1393.1585051546392,505.0,2407.0
