label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,728.0,2395,1305,2429,1333,2411.1098901098903,1318.2032967032967,0.5294042433852686,30.445334430207833,0.7647058823529411,33.09769966340526,28.07908551867579,0.17261498889270982,100.08326112068524,0.9655172413793104,4290.195054945055,1478.0,6740.0
2,710.0,3720,1804,3751,1836,3734.1647887323943,1818.8225352112677,0.5718773541876155,30.066594033278285,0.7157258064516129,33.4429332975306,27.434546878473537,-0.77609213086678,99.7401153701776,0.9633649932157394,4391.314084507042,1722.0,7111.0
3,897.0,1069,2260,1106,2292,1087.4581939799332,2275.1516164994428,0.537908850764209,33.79490896018868,0.7576013513513513,36.84044633910869,31.05660700940757,-0.11862925135140999,109.98275605729691,0.9739413680781759,3221.3021181716836,862.0,4917.0
4,574.0,3226,2320,3252,2350,3238.1202090592333,2334.895470383275,0.552360036148177,27.034043328329254,0.735897435897436,29.646074722574333,24.713135580294207,-1.1784444708641721,88.66904755831213,0.9647058823529412,3164.897212543554,1338.0,4774.0
5,571.0,2490,2485,2517,2512,2502.122591943958,2498.136602451839,0.2351092681508291,26.963304323539017,0.7832647462277091,27.44158402375537,26.67236750072198,-0.05637105553836338,87.01219330881976,0.9727427597955707,3168.401050788091,952.0,4738.0
6,522.0,3243,276,3269,302,3255.704980842912,288.2835249042146,0.3709859261897594,25.780439141949365,0.772189349112426,26.7817190933027,24.870535141777182,-0.7679246773778036,83.01219330881975,0.9702602230483272,4996.896551724138,2308.0,7262.0
7,743.0,4102,1698,4129,1737,4115.336473755047,1717.9219380888292,0.7675332658802699,30.757389059187485,0.7056030389363722,38.52156236249338,24.69267260603379,-1.282678578508122,104.5685424949238,0.9661898569570871,3016.251682368775,852.0,5142.0
8,919.0,3091,2695,3125,2728,3107.6332970620238,2711.164309031556,0.488879466277034,34.20682887394876,0.8190730837789661,36.733843988790895,32.0448181754677,0.6700043526785505,114.08326112068522,0.9653361344537815,2245.051142546246,475.0,4182.0
9,564.0,3458,2279,3485,2306,3470.345744680851,2291.7429078014184,0.4914638428490908,26.797520467958073,0.7736625514403292,28.751160963083905,25.03932799886675,-0.7805772897446108,87.01219330881976,0.967409948542024,2443.567375886525,902.0,3729.0
10,624.0,3748,2292,3777,2320,3761.1522435897436,2304.6121794871797,0.37277772355666217,28.18690255978371,0.7684729064039408,29.439587005856055,27.31760128323975,-0.20802343854105704,92.42640687119284,0.9659442724458205,2866.2548076923076,906.0,5592.0
11,530.0,3274,1422,3302,1446,3287.6377358490568,1433.909433962264,0.677588182885283,25.977239243415305,0.7886904761904762,30.329549468788194,22.305610479272044,-0.5452177973262164,84.76955262170048,0.9724770642201835,3736.5471698113206,1508.0,5969.0
12,518.0,2671,1812,2699,1837,2683.789575289575,1823.8513513513512,0.37832185641856086,25.68147355921802,0.74,26.83031050677039,24.836124017222687,0.18393324759688096,83.84062043356595,0.9628252788104089,4029.584942084942,1888.0,6295.0
