label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,181.0,2645,1685,2660,1700,2651.8342541436464,1692.011049723757,0.31593882855784644,15.180789096653193,0.8044444444444444,15.581774224654117,14.783668918635438,0.9429213788584573,47.21320343559643,0.9679144385026738,2146.011049723757,638.0,3987.0
2,842.0,1266,2996,1301,3026,1282.6959619952495,3009.244655581948,0.5440093918360783,32.74244487919323,0.8019047619047619,35.865918135949045,30.094343283418326,-0.12923497274962933,106.66904755831213,0.9767981438515081,1404.9940617577197,684.0,2225.0
3,456.0,2915,1949,2939,1974,2925.9758771929824,1960.5350877192982,0.4370387948991427,24.095585330081406,0.76,25.434353595813775,22.876742556397254,1.0701276985161643,77.59797974644665,0.9702127659574468,1854.311403508772,791.0,2748.0
4,724.0,4009,2463,4041,2494,4024.1795580110497,2478.211325966851,0.5572089996280193,30.361578193306386,0.7298387096774194,33.40587129851643,27.739309663202725,-0.633770958975294,99.1543289325507,0.9705093833780161,886.0690607734807,351.0,1271.0
5,144.0,1666,1663,1680,1677,1672.125,1669.611111111111,0.38744527298775505,13.540550005146152,0.7346938775510204,14.11275120995641,13.010442394882858,-0.5959596810174668,42.62741699796952,0.9473684210526315,2743.0138888888887,1017.0,4177.0
6,461.0,3182,2111,3206,2135,3194.2234273318873,2122.3752711496745,0.35550595221771786,24.22732816723524,0.8003472222222222,25.125776885630252,23.484410810363272,0.7636612802940712,77.94112549695429,0.9664570230607966,1209.2017353579176,526.0,1802.0
7,650.0,4334,1896,4363,1928,4348.323076923077,1911.876923076923,0.7280923442133216,28.76813695875796,0.7004310344827587,34.779383374819304,23.84053893688375,-0.9645208356108275,95.74011537017762,0.9658246656760773,960.4646153846154,439.0,1379.0
8,659.0,1989,3085,2023,3110,2005.5948406676782,3097.514415781487,0.7299424644187227,28.96661630188228,0.7752941176470588,35.13758184242622,24.016839176236996,-0.24003066027759387,97.25483399593904,0.9634502923976608,1430.6160849772382,618.0,2212.0
9,1091.0,2985,2533,3018,2573,3001.218148487626,2551.12832263978,0.574782370229626,37.2706901372387,0.8265151515151515,41.43625753152857,33.907551251166986,1.4684918570644871,123.25483399593904,0.9758497316636852,1073.0018331805684,232.0,2423.0
10,478.0,1138,1783,1163,1807,1150.6380753138076,1794.692468619247,0.5259905374844092,24.669991941291908,0.7966666666666666,26.832550272014938,22.82082694996634,-0.6741997042210292,79.35533905932738,0.9735234215885947,1313.3514644351465,536.0,1916.0
11,619.0,3233,1845,3254,1883,3243.0791599353797,1864.5153473344103,0.8319329231331025,28.07374713484229,0.7756892230576441,37.74977164320758,20.946450319227793,-1.4635944153882132,97.59797974644665,0.9656786271450858,993.4894991922456,489.0,1486.0
