label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,817.0,2572,2703,2607,2735,2590.029375764994,2718.482252141983,0.5489178373345877,32.252700786889584,0.7294642857142857,35.391050095554604,29.582540408248395,-0.4442676850627238,105.9827560572969,0.9703087885985748,1277.9045287637698,560.0,1735.0
2,118.0,586,274,599,286,592.1271186440678,279.5508474576271,0.544425339569555,12.257335203001883,0.7564102564102564,13.448279872003273,11.280542288712017,0.3349567290824813,38.970562748477136,0.9365079365079365,1789.9745762711864,720.0,2817.0
3,766.0,1770,2272,1802,2302,1785.597911227154,2285.985639686684,0.6018869702554407,31.229817342839755,0.7979166666666667,35.002392288996234,27.952255549947235,0.6830481412617369,102.42640687119285,0.9733163913595934,854.5757180156658,185.0,1661.0
4,687.0,2268,3248,2301,3275,2284.170305676856,3261.681222707424,0.5256433933145572,29.575590733458846,0.7710437710437711,32.11856776530447,27.32342668235193,-0.01051693934529498,96.66904755831214,0.9662447257383966,1144.183406113537,448.0,1773.0
5,133.0,2698,3691,2711,3705,2703.8571428571427,3697.2556390977443,0.451306390292871,13.013103375051497,0.7307692307692307,13.79018634148571,12.305935644685851,1.2037031433793504,41.21320343559643,0.9432624113475178,1702.6691729323309,736.0,2732.0
6,811.0,1547,2136,1585,2165,1565.596794081381,2150.1911220715165,0.6319582733199349,32.13405157741889,0.735934664246824,36.51326786166938,28.297870714071358,-0.048857827016682356,105.9827560572969,0.9677804295942721,1761.9728729963008,627.0,2969.0
7,499.0,2526,3102,2556,3124,2540.2084168336673,3111.9979959919838,0.6896564557097119,25.206081266687335,0.7560606060606061,29.67999205624699,21.492371766177957,-0.19382917253670273,83.01219330881976,0.9689320388349515,1522.6753507014027,616.0,2545.0
8,188.0,311,480,326,496,318.1436170212766,487.8031914893617,0.45113869061240003,15.471555655790098,0.7833333333333333,16.37612215590852,14.614933334487745,0.9895113958715354,48.62741699796952,0.9641025641025641,2804.494680851064,1068.0,4839.0
9,524.0,677,1450,704,1475,689.7041984732824,1462.4942748091603,0.5586140962296948,25.829779740470595,0.7762962962962963,28.459555762898628,23.605143570052203,-0.3150162561802148,84.76955262170048,0.9632352941176471,1451.7652671755725,388.0,2339.0
10,779.0,1501,1635,1541,1661,1520.8960205391527,1648.1925545571246,0.767673917797675,31.493707392885515,0.7490384615384615,39.373384503071264,25.232065847285646,-0.10790106884014657,105.7401153701776,0.9701120797011208,1095.7034659820283,278.0,2397.0
11,103.0,1977,2870,1988,2882,1982.2718446601941,2875.6990291262136,0.4168190887217761,11.451797811161432,0.7803030303030303,12.018109266269418,10.92433471091027,1.4557121333905119,35.55634918610404,0.9363636363636364,2394.1553398058254,876.0,4286.0
12,591.0,1698,3218,1728,3244,1712.3739424703892,3230.467005076142,0.5305003168398491,27.431452220735256,0.7576923076923077,29.827737372048098,25.284517718151616,0.10243692552589809,90.42640687119284,0.9563106796116505,1290.736040609137,475.0,2145.0
13,773.0,1175,894,1206,927,1189.9650711513584,910.3014230271668,0.29565513561377527,31.372187811504013,0.7556207233626588,32.106906229651216,30.671558647488805,1.4451760792561654,101.74011537017762,0.967459324155194,1644.490297542044,214.0,3841.0
14,458.0,972,1359,997,1381,984.1026200873363,1369.5873362445416,0.45270503230035036,24.148368712786887,0.8327272727272728,25.613857563305277,22.838860825846346,-0.23793867562044083,77.11269837220809,0.9744680851063829,1365.4301310043668,553.0,2688.0
15,463.0,1433,2568,1456,2593,1443.7516198704104,2579.6976241900647,0.3535313183797938,24.279825147895533,0.8052173913043478,25.15678893593376,23.532231150752562,1.4489118688054263,77.94112549695427,0.9686192468619247,744.7861771058315,384.0,1208.0
16,525.0,2377,2816,2404,2840,2389.5885714285714,2827.8761904761905,0.5030045214080944,25.854414729132053,0.8101851851851852,27.86599367504108,24.084126331959236,-0.2562799054053594,83.35533905932738,0.9722222222222222,826.5085714285714,381.0,1254.0
17,552.0,2313,2805,2347,2827,2328.9003623188405,2814.9746376811595,0.8249279573887122,26.510907730475957,0.7379679144385026,35.486193876999955,20.058141125997174,-0.2598206465169024,92.18376618407358,0.9500860585197934,1328.5144927536232,591.0,2078.0
18,450.0,776,1500,803,1522,788.3422222222222,1510.4911111111112,0.6588245711404193,23.936536824085962,0.7575757575757576,27.62633826289779,20.78320053089529,-0.42301555142246516,78.18376618407358,0.9635974304068522,1629.7,594.0,2757.0
19,477.0,807,1057,833,1080,819.5849056603773,1068.3878406708595,0.5644958194175456,24.64417299969047,0.7976588628762542,27.17744415532791,22.433238814416512,-0.5791844400132169,79.35533905932738,0.9734693877551021,1480.5408805031448,501.0,2794.0
20,538.0,2146,2395,2177,2418,2161.3921933085503,2406.492565055762,0.6603988638647932,26.17255958188877,0.7545582047685835,30.33096749848233,22.77597852740738,-0.1545441598124869,87.01219330881975,0.9607142857142857,1182.2007434944237,466.0,1800.0
21,540.0,2352,2969,2381,2996,2365.822222222222,2982.1740740740743,0.7820313115242878,26.221162334209897,0.6896551724137931,33.220643623252236,20.70440541977389,-0.6958187061791763,88.08326112068524,0.967741935483871,1374.7203703703703,571.0,2145.0
22,549.0,1634,2460,1666,2482,1649.8433515482695,2470.5555555555557,0.7602768881328603,26.438769072322643,0.7798295454545454,32.87242478658725,21.353899141365574,-0.22485319771886705,88.42640687119285,0.9648506151142355,1114.5318761384335,457.0,1825.0
23,627.0,1943,2050,1973,2078,1956.786283891547,2063.2041467304625,0.4139865725127782,28.254578293596012,0.7464285714285714,29.714954857769516,27.049017888657144,0.4352718872926797,92.08326112068522,0.9690880989180835,2052.3907496012757,748.0,3370.0
24,445.0,866,1782,891,1805,878.0651685393259,1793.723595505618,0.381809747391058,23.803184606416586,0.7739130434782608,24.805540398394864,22.926295996828234,0.3688706903678569,76.76955262170047,0.9694989106753813,1994.8044943820225,730.0,3273.0
25,574.0,2483,2677,2513,2703,2497.771777003484,2690.116724738676,0.7713277478272021,27.034043328329254,0.735897435897436,33.94528428232092,21.60407357401481,-0.5767450029258808,91.01219330881976,0.9679595278246206,1250.287456445993,497.0,1914.0
26,505.0,1193,2613,1217,2639,1204.7227722772277,2625.6752475247526,0.44480258963449526,25.357168021907675,0.8092948717948718,26.81120359126866,24.012881741349954,1.1667926186709772,80.76955262170047,0.97678916827853,752.0554455445545,245.0,1520.0
27,597.0,867,1805,895,1833,880.7219430485762,1818.4874371859296,0.3415055870387655,27.570346537664197,0.7614795918367347,28.465386607178843,26.754040289933496,1.0319872569608097,89.25483399593904,0.9675850891410048,2607.418760469012,798.0,4461.0
28,418.0,1137,896,1159,920,1147.7727272727273,907.6937799043062,0.39047018928042676,23.06976657227589,0.7916666666666666,24.064887872485837,22.15451051220309,1.285532595323379,74.52691193458118,0.960919540229885,1612.2751196172248,359.0,2775.0
29,162.0,2255,2925,2269,2941,2261.91975308642,2932.3333333333335,0.45301731194912526,14.361922094451577,0.7232142857142857,15.220757241921314,13.569331246460695,1.5118022183467459,46.04163056034261,0.9418604651162791,2025.611111111111,719.0,3258.0
30,616.0,2500,3179,2533,3205,2515.9464285714284,3191.4237012987014,0.7634133767610632,28.00563442518059,0.717948717948718,34.88012798113205,22.529431242733295,-0.4173325816111652,94.08326112068524,0.9685534591194969,1305.8392857142858,491.0,2090.0
31,572.0,2448,2712,2473,2741,2459.8374125874125,2725.8793706293704,0.5570001251853987,26.986904594423443,0.7889655172413793,29.658932311974105,24.63211130565232,-1.2067535481607252,89.01219330881975,0.959731543624161,1174.687062937063,475.0,2029.0
32,433.0,2464,2378,2488,2401,2475.704387990762,2388.942263279446,0.3925646258815139,23.480049464818542,0.7844202898550725,24.496952874042574,22.530445850584137,0.005038458943632021,75.35533905932738,0.9643652561247216,1347.0207852193996,532.0,2005.0
33,579.0,1596,2133,1621,2164,1608.1588946459412,2147.656303972366,0.7025004788434136,27.151532118863187,0.7470967741935484,32.28175414855589,22.974384363461937,-1.1506223048170297,89.25483399593904,0.973109243697479,1178.516407599309,454.0,1926.0
34,526.0,635,1168,658,1197,646.106463878327,1182.1749049429657,0.6370242681178405,25.879026267050612,0.7886056971514243,29.54547675274008,22.774945998166594,1.5582403903197684,84.76955262170047,0.9616087751371115,1683.7509505703422,521.0,2768.0
35,491.0,2563,2928,2589,2954,2575.867617107943,2940.7087576374747,0.29863767132427743,25.003212122944625,0.7263313609467456,25.63084077451725,24.461217479802592,0.6436117125520797,80.66904755831214,0.9665354330708661,1250.714867617108,504.0,1853.0
36,148.0,306,509,319,523,311.9662162162162,515.7905405405405,0.36771015548826835,13.727325035155395,0.8131868131868132,14.263524277358371,13.264228192776828,-1.1886316887842343,42.97056274847714,0.9548387096774194,2789.2972972972975,1069.0,4323.0
37,85.0,1597,1479,1608,1489,1601.7882352941176,1483.5294117647059,0.5106407747875353,10.403141895720198,0.7727272727272727,11.240180912404343,9.66424191598836,0.5702318522932995,32.970562748477136,0.9444444444444444,2233.141176470588,901.0,3494.0
38,523.0,1211,1995,1238,2020,1224.4550669216062,2007.2562141491396,0.5728737526206729,25.805121233904135,0.7748148148148148,28.523730872103428,23.379294023594497,-0.581460517388771,83.59797974644667,0.9685185185185186,1385.5793499043978,503.0,2402.0
39,500.0,1426,1875,1448,1905,1436.246,1889.762,0.6825032754428263,25.2313252202016,0.7575757575757576,29.522144612522194,21.57721987368453,1.5277639075822183,83.01219330881975,0.9615384615384616,903.192,313.0,1663.0
40,97.0,1353,1326,1364,1338,1357.9381443298969,1331.5979381443299,0.5052379960538811,11.11324596323283,0.7348484848484849,11.967635944580053,10.327831070311019,-0.9692856252586067,33.79898987322333,0.97,1563.0927835051546,794.0,2425.0
41,312.0,1116,903,1135,924,1124.7788461538462,912.6442307692307,0.5609446374022169,19.931149940667517,0.7819548872180451,21.92726719511648,18.152560870975794,1.2117823705928343,63.698484809834994,0.9629629629629629,1232.871794871795,411.0,2110.0
42,151.0,907,1148,921,1163,913.8741721854304,1154.5298013245033,0.4350573421490559,13.86575534383214,0.719047619047619,14.655195290136547,13.195578115265846,-1.236415586369397,44.62741699796951,0.94375,1295.9205298013244,669.0,2071.0
43,386.0,721,846,741,871,730.4948186528497,857.740932642487,0.6284653631892178,22.16913314200113,0.772,25.202540340179187,19.603482767913338,-1.3495964188952718,71.94112549695427,0.965,2029.6269430051814,732.0,3473.0
44,636.0,1708,2622,1741,2647,1723.6619496855346,2634.0896226415093,0.6411147261976963,28.456639830653998,0.7709090909090909,32.49749971989902,24.940045362686732,-0.2679139244711122,93.25483399593904,0.9709923664122138,1121.0864779874214,473.0,1930.0
45,103.0,503,1078,513,1090,507.4854368932039,1083.4563106796118,0.5478794065255769,11.451797811161432,0.8583333333333333,12.520064845493245,10.473751940213178,1.412384083860787,35.31370849898477,0.9626168224299065,2417.1650485436894,1045.0,4216.0
46,536.0,1002,1171,1033,1196,1017.0858208955224,1182.7929104477612,0.8276322769815848,26.123866405607867,0.6916129032258065,34.934022412582436,19.607443693196945,-0.6222916870708499,89.84062043356593,0.969258589511754,1500.2108208955224,602.0,2667.0
47,451.0,896,1015,919,1041,907.0332594235033,1028.3392461197338,0.47950129043662576,23.96311821686732,0.754180602006689,25.684807783107832,22.539476381869708,1.423203543978484,79.01219330881976,0.9555084745762712,1676.0753880266075,664.0,2700.0
48,525.0,635,1651,658,1681,645.7885714285715,1665.807619047619,0.6298850540216567,25.854414729132053,0.7608695652173914,29.374181594008096,22.814585120729003,1.5349204673900219,84.42640687119285,0.9668508287292817,1638.4285714285713,698.0,2492.0
49,556.0,696,865,723,892,709.206834532374,878.1025179856115,0.5086799617116521,26.60678836073137,0.7626886145404664,28.698942567533848,24.708517840661536,0.7552647746326032,86.42640687119284,0.9652777777777778,1472.5557553956835,584.0,2106.0
50,440.0,2502,2589,2527,2613,2514.7477272727274,2600.7772727272727,0.6493137973110252,23.66908109081279,0.7333333333333333,27.19400531526654,20.681601410353267,-0.72208394917846,77.59797974644665,0.962800875273523,902.4272727272727,419.0,1447.0
51,488.0,1114,1183,1139,1208,1126.2704918032787,1195.3237704918033,0.3440708779626026,24.926710529686012,0.7808,25.79478190593305,24.21984740258371,1.2243757730456235,80.76955262170047,0.9644268774703557,1709.4774590163934,691.0,2439.0
52,470.0,2619,3276,2641,3306,2629.8659574468084,3289.6,0.7153903860985483,24.462677409178383,0.7121212121212122,29.34886873130601,20.506787671137772,1.496402394813507,81.84062043356595,0.9552845528455285,1561.0468085106384,619.0,2488.0
53,589.0,1752,2696,1781,2722,1766.4363327674023,2709.1035653650256,0.5245599387691658,27.384997568906428,0.7811671087533156,29.779104008001195,25.353140603159904,-0.3836086785333515,90.18376618407358,0.9561688311688312,1062.006791171477,324.0,2209.0
54,466.0,1259,1893,1282,1921,1269.530042918455,1906.1845493562232,0.6726985798359583,24.35835848013133,0.7236024844720497,28.39466432653845,21.009684364110832,-1.0946942739409509,79.84062043356595,0.9648033126293996,909.695278969957,339.0,1726.0
55,447.0,2125,2427,2147,2451,2135.7225950783,2437.8657718120803,0.4401032789780233,23.85661494212072,0.8465909090909091,25.301644606385942,22.719539941312668,1.3736581928812592,76.87005768508881,0.9717391304347827,1485.234899328859,587.0,2300.0
56,473.0,2192,2642,2215,2669,2203.2706131078226,2655.088794926004,0.5296449400921651,24.54062559633988,0.7616747181964574,26.681572112444815,22.631828455011885,1.2944627337414571,79.59797974644665,0.9633401221995926,1389.997885835095,381.0,2663.0
57,514.0,2350,2476,2375,2503,2361.1634241245138,2488.640077821012,0.4676618769085218,25.582125126616702,0.7614814814814815,27.326935257475252,24.154481485397323,1.0059619922308214,83.59797974644667,0.9607476635514018,2197.9280155642023,815.0,3617.0
