label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,885.0,3713,4415,3747,4452,3730.8542372881357,4435.677966101695,0.5102252175511975,33.568094927931476,0.7034976152623211,36.991108569816845,31.813863676311602,-0.9792465972128428,114.56854249492379,0.9609120521172638,872.767231638418,505.0,1323.0
2,139.0,4040,3723,4053,3738,4046.0,3730.4892086330933,0.5916655971852937,13.303394180365686,0.7128205128205128,14.896466173626589,12.009285102922702,-1.3617545176145411,43.21320343559643,0.9328859060402684,724.136690647482,502.0,1015.0
3,703.0,3592,2903,3622,2940,3604.7795163584638,2919.076813655761,0.8356349910820924,29.918011296689148,0.6333333333333333,41.30832447545576,22.690048666865685,-1.0337621706422673,108.32590180780451,0.9525745257452575,1023.728307254623,646.0,1374.0
4,1173.0,1518,2886,1552,2932,1534.071611253197,2908.749360613811,0.6894252214711876,38.64595691627193,0.75,45.493484280052776,32.953517529396215,1.4127975018126682,129.0538238691624,0.9694214876033058,778.0136402387042,548.0,1144.0
5,517.0,2980,3292,3006,3319,2991.8007736943905,3304.460348162476,0.542783904211697,25.65667251667837,0.7364672364672364,28.065506472750585,23.571444028646024,-0.8503917821634401,83.25483399593904,0.9718045112781954,997.9845261121857,638.0,2027.0
6,1098.0,4354,3646,4391,3687,4371.612932604736,3665.3214936247723,0.6714407540042173,37.390065794529015,0.7237969676994067,43.50128344780961,32.23698451407076,-0.9359462862146294,123.88225099390857,0.973404255319149,10671.30965391621,1329.0,16550.0
7,822.0,5352,2710,5385,2742,5368.400243309003,2725.529197080292,0.358519985751081,32.35124272377035,0.7784090909090909,33.512693492339395,31.284838365545653,0.5126073169261064,104.91168824543144,0.9716312056737588,1126.9391727493917,745.0,1697.0
8,703.0,2690,404,2716,441,2701.561877667141,421.7908961593172,0.7196360159780476,29.918011296689148,0.7307692307692307,36.01636177331613,25.0080147947422,1.4735046369129636,100.32590180780451,0.9669876203576341,1059.1564722617354,522.0,1789.0
9,734.0,3556,3578,3595,3606,3576.4373297002726,3591.5899182561307,0.8471976702347775,30.570538527078803,0.6721611721611722,42.56439876521884,22.613520405741674,-0.4313186740574485,110.08326112068522,0.9434447300771208,1518.716621253406,601.0,3545.0
10,1178.0,3192,4254,3242,4285,3216.73259762309,4268.4108658743635,0.7892971444253984,38.728234967501706,0.76,49.47805352861571,30.38008966063047,-0.08654594195377177,133.39696961967,0.96875,1133.7894736842106,674.0,1676.0
11,610.0,1042,2045,1067,2082,1053.677049180328,2062.555737704918,0.8122291931806878,27.868909599918855,0.6594594594594595,36.98317300035356,21.573706512855736,-1.2504571183897122,99.7401153701776,0.9355828220858896,1202.693442622951,617.0,2615.0
12,149.0,2528,3482,2542,3495,2534.3758389261743,3487.6040268456377,0.4054340561624579,13.773623058786647,0.8186813186813187,14.420153364558626,13.181812523392491,0.10499148925633485,42.384776310850235,0.9738562091503268,729.0201342281879,535.0,852.0
13,470.0,1266,1290,1290,1317,1277.2170212765957,1302.1978723404254,0.6555286203478677,24.462677409178383,0.7253086419753086,28.32059021002316,21.386869465808232,-1.0279368064539447,81.01219330881976,0.9611451942740287,1170.9617021276595,697.0,4243.0
14,642.0,1821,659,1849,687,1835.3956386292834,671.8520249221184,0.3526203556110185,28.590554169515052,0.8188775510204082,29.648874336307564,27.74442245232771,0.89053532177802,92.18376618407356,0.9771689497716894,10496.878504672897,1217.0,16469.0
15,815.0,5352,3399,5389,3429,5369.927607361963,3413.9803680981595,0.66881885282522,32.21319960760119,0.7342342342342343,37.709222974013194,28.033994597711654,-0.3884354154897324,108.91168824543142,0.9656398104265402,1308.676073619632,666.0,2147.0
16,863.0,4746,4098,4783,4129,4765.643105446118,4113.697566628041,0.6240421945460803,33.14823867276277,0.7523975588491717,37.90985927696575,29.62240937609765,-0.36926982715539713,111.49747468305833,0.9696629213483146,1470.8910776361529,607.0,2595.0
17,988.0,4086,1948,4122,1986,4103.702429149797,1966.511133603239,0.5098377306864557,35.467741261579384,0.7222222222222222,38.27489805096742,32.92676913627134,0.9618797872749629,117.05382386916237,0.9686274509803922,10422.076923076924,1484.0,17299.0
18,537.0,2699,2650,2722,2685,2709.463687150838,2665.260707635009,0.7947968567225064,26.148224328293928,0.6670807453416149,34.314758387444364,20.824788529816537,-1.2817412317064067,93.84062043356593,0.9421052631578948,915.1675977653631,575.0,1265.0
19,396.0,1602,2605,1622,2630,1611.8737373737374,2617.459595959596,0.613123129221514,22.45446191105733,0.792,25.296555728460763,19.983959268275317,1.519650645044046,73.94112549695429,0.9565217391304348,870.8181818181819,576.0,1153.0
20,488.0,2215,1327,2238,1354,2226.438524590164,1339.2418032786886,0.6045905886796735,24.926710529686012,0.785829307568438,28.052310755082377,22.34468633095581,-1.1539817802996657,81.94112549695427,0.9644268774703557,5398.0963114754095,986.0,7923.0
21,964.0,1910,729,1948,762,1928.6742738589212,745.25622406639,0.4929318228133191,35.03431062722223,0.7687400318979266,37.60531443097425,32.7191784133765,-0.07342010303471026,114.56854249492379,0.9717741935483871,9183.789419087138,1531.0,13208.0
22,675.0,5444,3688,5474,3717,5457.642962962963,3702.1466666666665,0.4693866431698234,29.316150714175198,0.7758620689655172,31.269819976804456,27.611024026310176,-0.5955560914259047,95.84062043356596,0.9670487106017192,1070.9496296296297,690.0,1604.0
23,552.0,1073,1687,1100,1712,1085.4130434782608,1698.7771739130435,0.4660441645190555,26.510907730475957,0.8177777777777778,28.26933925879314,25.011621805814187,-0.41172403677420166,85.94112549695427,0.971830985915493,1138.215579710145,659.0,1566.0
24,803.0,5443,2709,5473,2742,5456.7434620174345,2724.225404732254,0.43046027135166304,31.975167777860612,0.8111111111111111,33.90397254815065,30.602048560438124,1.452340908986577,104.42640687119285,0.9756986634264885,862.0024906600249,591.0,1261.0
25,596.0,3390,1517,3416,1550,3402.781879194631,1533.1828859060402,0.7395906563166357,27.547246117573295,0.6946386946386947,33.97739559171347,22.868722325306212,-1.1073542015895381,94.08326112068524,0.9597423510466989,990.261744966443,585.0,1371.0
26,513.0,1225,1648,1252,1674,1237.541910331384,1659.5360623781676,0.3860243873438363,25.557227675339483,0.7307692307692307,26.84566674458314,24.76482088007397,-0.4582192181234883,83.84062043356595,0.9642857142857143,1108.194931773879,543.0,3925.0
