label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,563.0,2876,2298,2905,2324,2890.044404973357,2310.6412078152753,0.5240198247322009,26.77375326109316,0.746684350132626,29.02387189016444,24.71980775492586,-0.5388837464767686,86.66904755831213,0.9690189328743546,6532.964476021314,1658.0,10082.0
2,561.0,3293,2007,3319,2034,3305.8146167557934,2020.1122994652405,0.6056982491488904,26.726155439876237,0.7991452991452992,29.97880273443893,23.853966448899172,-0.8956781858843966,86.76955262170047,0.9689119170984456,20668.914438502674,5654.0,33315.0
3,769.0,4278,2532,4310,2561,4293.146944083225,2545.486345903771,0.40043459858004393,31.29091257699814,0.8286637931034483,32.77974957381618,30.03691523655157,-0.21684974344703403,101.59797974644667,0.9721871049304678,13574.407022106632,2946.0,22314.0
4,623.0,2434,3777,2462,3806,2447.5874799357944,3790.6243980738363,0.6143983106507616,28.16430784468183,0.7672413793103449,31.77966491213739,25.07402905796673,-0.9170329833579063,93.01219330881976,0.9629057187017002,9417.133226324238,2150.0,15563.0
5,509.0,3045,1383,3074,1405,3058.762278978389,1393.1080550098231,0.7072014012725487,25.45739437315213,0.7978056426332288,30.46730374627676,21.5407538787516,-0.20968944817268986,83.94112549695429,0.9658444022770398,19869.811394891945,4405.0,34457.0
6,611.0,2902,1981,2931,2010,2916.3617021276596,1995.379705400982,0.2617382738677072,27.891743614073043,0.7265160523186682,28.495316809051715,27.50193842055849,-0.824238116030092,91.49747468305831,0.9652448657187994,14778.692307692309,2378.0,26404.0
7,544.0,1897,1932,1923,1957,1909.1305147058824,1943.53125,0.5482089185576021,26.318098569918163,0.8369230769230769,28.84881389029229,24.12745816069917,-0.6463696544804731,84.52691193458118,0.9801801801801802,8093.130514705882,2833.0,10995.0
8,493.0,3886,1843,3914,1866,3899.523326572008,1853.784989858012,0.6682561707145969,25.05408341078227,0.765527950310559,29.06101901747994,21.61939992220354,-0.33657878452762646,82.76955262170047,0.9572815533980582,2571.137931034483,1210.0,3549.0
9,429.0,2626,529,2648,555,2636.226107226107,541.7086247086247,0.5122673711342065,23.371344948277684,0.75,25.229716201001597,21.667936865825933,1.5098553192877404,76.18376618407356,0.955456570155902,2695.3216783216785,1579.0,3641.0
10,477.0,3010,712,3034,738,3021.4591194968552,723.7819706498951,0.3393976272010684,24.64417299969047,0.7644230769230769,25.48452310969334,23.971838233558945,1.3588164850274744,80.42640687119285,0.9636363636363636,12042.888888888889,3105.0,24320.0
11,435.0,2814,541,2837,565,2825.0459770114944,552.5310344827586,0.5035801402240837,23.534213434057992,0.7880434782608695,25.33230211901686,21.885804882305838,1.0223640547078847,75.35533905932738,0.9688195991091314,3178.8045977011493,1564.0,4746.0
12,646.0,3776,3552,3809,3577,3791.9489164086685,3563.989164086687,0.6767761087296804,28.679483013103898,0.7830303030303031,33.440514140388075,24.618535369720274,-0.33527107887606916,94.42640687119285,0.9714285714285714,19164.34055727554,4303.0,27619.0
13,608.0,2963,1272,2991,1301,2976.465460526316,1286.0674342105262,0.5160549350546582,27.823185353208192,0.7487684729064039,30.102890585828078,25.784796135652588,-0.9038895822286274,90.66904755831214,0.9666136724960255,14670.396381578947,2376.0,24089.0
14,522.0,2581,1615,2610,1639,2594.683908045977,1626.5325670498084,0.6979336243474609,25.780439141949365,0.75,30.51843406771978,21.856156537994153,-0.4495603680002407,84.42640687119285,0.9684601113172542,12816.852490421456,3335.0,20488.0
15,415.0,2838,1065,2862,1086,2848.879518072289,1074.8530120481928,0.504880551612237,22.98683125324351,0.8234126984126984,24.79696966441241,21.40447688976635,0.09518980381068602,74.28427124746189,0.9651162790697675,3481.975903614458,1261.0,16787.0
16,508.0,3416,3687,3443,3710,3429.3582677165355,3697.6535433070867,0.521237923462337,25.43237481489809,0.8180354267310789,27.57526019948888,23.533041565605693,-0.2685381517771222,81.94112549695429,0.9750479846449136,12835.114173228347,2817.0,18173.0
17,602.0,2671,2287,2702,2314,2684.358803986711,2299.7923588039866,0.5485151301194493,27.685559519911603,0.7192353643966547,30.55094518876951,25.54488653701391,-0.44199635317139063,91.49747468305833,0.9694041867954911,15073.789036544851,3484.0,24510.0
18,116.0,3031,1304,3043,1317,3036.1724137931033,1310.0862068965516,0.43947429704767316,12.153015559492998,0.7435897435897436,12.834027132420204,11.528231165056495,-1.371658393319316,37.798989873223334,0.9508196721311475,3288.301724137931,1489.0,5284.0
19,490.0,3634,1680,3660,1704,3646.2795918367347,1691.6122448979593,0.5134546573916136,24.977737626138797,0.7852564102564102,26.96780399575539,23.141523662220656,-0.5729633005914195,80.18376618407356,0.9722222222222222,13746.604081632653,3686.0,23002.0
20,645.0,3180,3894,3210,3921,3194.737984496124,3906.201550387597,0.5012503317050605,28.65727667372076,0.7962962962962963,30.832867385020897,26.67975167994408,-0.2783551450037828,92.42640687119285,0.9757942511346445,11379.924031007751,2691.0,17196.0
21,431.0,2838,2048,2861,2072,2848.642691415313,2059.5174013921114,0.47954611350568294,23.42576026046658,0.7807971014492754,25.07304148732001,22.002012142647217,0.9222517044915114,76.5269119345812,0.9577777777777777,2242.445475638051,1292.0,3342.0
22,487.0,3751,3106,3775,3132,3762.2279260780288,3118.5954825462013,0.4425227670494894,24.901157769991823,0.780448717948718,26.299022405205285,23.58383952615635,-1.3672587260471514,80.18376618407356,0.9662698412698413,5096.47227926078,1368.0,7644.0
23,431.0,3693,2082,3717,2104,3704.524361948956,2092.6542923433876,0.4507819683005155,23.42576026046658,0.8162878787878788,24.800133636469877,22.137444698589288,-0.33900989066289694,75.11269837220809,0.9685393258426966,3222.078886310905,2145.0,6838.0
24,482.0,3136,3171,3160,3198,3147.5601659751037,3184.9896265560164,0.43759313114607556,24.77299861870477,0.7438271604938271,26.18439701011393,23.544305253727625,1.300772393687796,79.25483399593904,0.9796747967479674,1690.856846473029,683.0,4781.0
25,483.0,3087,1377,3113,1401,3099.6977225672877,1388.695652173913,0.3677043437464011,24.798683434954437,0.7740384615384616,25.734835674855724,23.931923821086606,-0.5442806041241438,80.18376618407356,0.966,6512.701863354037,2393.0,9040.0
26,525.0,4215,1777,4240,1804,4226.870476190476,1790.3180952380953,0.33634287199004753,25.854414729132053,0.7777777777777778,26.674546350525514,25.120476585588303,-1.5490683103673881,83.59797974644667,0.9668508287292817,17784.325714285715,5109.0,27027.0
27,555.0,3033,3857,3061,3882,3046.481081081081,3868.69009009009,0.5262871617220086,26.582850624566497,0.7928571428571428,28.85625177963654,24.536669983109814,0.4765119325183732,86.18376618407356,0.9719789842381786,18031.054054054053,4548.0,25922.0
28,437.0,4260,3080,4283,3106,4271.114416475973,3092.3821510297485,0.46027246079149925,23.58825303088947,0.7307692307692307,25.076540388746693,22.26239359347533,-1.4511746552172955,77.01219330881976,0.9541484716157205,27595.537757437072,6581.0,42023.0
29,424.0,2787,3958,2809,3983,2798.4504716981132,3969.9245283018868,0.4944683221505584,23.23474912642073,0.7709090909090909,25.006472914597165,21.735517485118372,1.2135375548145035,76.52691193458118,0.952808988764045,11901.632075471698,2485.0,18420.0
30,466.0,486,3586,510,3612,497.82832618025753,3598.656652360515,0.34324863102726944,24.35835848013133,0.7467948717948718,25.149780079066574,23.62179457709554,-1.5512250644822745,78.42640687119285,0.9648033126293996,5609.761802575107,2078.0,13949.0
31,330.0,2802,1908,2823,1928,2811.712121212121,1917.2484848484848,0.1874607304430288,20.49802550887777,0.7857142857142857,20.705143307310053,20.33808455620405,0.3781153292497739,65.698484809835,0.9620991253644315,7899.018181818182,2284.0,17235.0
32,473.0,2715,469,2737,497,2725.5158562367865,482.09725158562367,0.6281219217582471,24.54062559633988,0.7678571428571429,27.852062893117978,21.672106095822738,-1.3000453459421124,80.18376618407356,0.9633401221995926,10673.936575052854,2658.0,17977.0
33,479.0,2623,2098,2645,2126,2633.7912317327764,2111.3173277661795,0.6290733939259068,24.695783889727878,0.7775974025974026,28.02941191660128,21.78854873580636,-1.4666620386320774,80.18376618407358,0.9716024340770791,2635.5135699373695,1044.0,12269.0
34,397.0,2320,3480,2340,3504,2329.2695214105793,3491.095717884131,0.6655035393237266,22.48279562821002,0.8270833333333333,26.058077815282576,19.449611015703905,-1.1283471391004285,72.2842712474619,0.9778325123152709,2126.992443324937,1317.0,4132.0
35,464.0,724,4021,749,4045,736.2737068965517,4032.0581896551726,0.41112607587346645,24.306031118985995,0.7733333333333333,25.47950004885161,23.226564268619335,-0.5630722632969084,78.18376618407356,0.9707112970711297,18393.821120689656,4659.0,28473.0
36,384.0,4413,3181,4433,3205,4423.2421875,3192.4869791666665,0.5862837337464846,22.111625566165472,0.8,24.6546458075396,19.972871205762882,-1.3016721852422997,71.11269837220809,0.9721518987341772,5017.6171875,1491.0,9622.0
37,368.0,2961,676,2982,698,2971.211956521739,686.3396739130435,0.17728963945247914,21.646065519224038,0.7965367965367965,21.851877426513067,21.505715690927207,1.188403944152134,69.11269837220809,0.9658792650918635,6503.709239130435,2693.0,23699.0
38,549.0,3622,1243,3646,1277,3634.0127504553734,1258.1311475409836,0.7675006861166084,26.438769072322643,0.6727941176470589,33.27605083945348,21.331549952473882,-1.3264821443314836,90.91168824543142,0.9597902097902098,3176.431693989071,1676.0,5934.0
39,436.0,4168,2598,4189,2624,4177.5,2611.045871559633,0.5596828559747383,23.56124872549269,0.7985347985347986,25.936481084643866,21.49374043940365,1.5688806549033103,75.94112549695427,0.9710467706013363,2161.02752293578,1200.0,2973.0
40,530.0,3772,2848,3798,2875,3784.0754716981132,2861.307547169811,0.6755647158039557,25.977239243415305,0.7549857549857549,30.283190399564262,22.32781732663426,-0.8553705877604842,85.01219330881976,0.9671532846715328,2975.811320754717,1260.0,17757.0
