label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,73.0,2541,390,2551,401,2545.8082191780823,394.8082191780822,0.4678401829492494,9.640875829802336,0.6636363636363637,10.643730915648538,9.407068620345102,1.075403043023798,36.17766952966369,0.8295454545454546,815.2739726027397,652.0,983.0
2,1127.0,161,1512,201,1550,179.2111801242236,1531.307009760426,0.368051672589569,37.88061465864207,0.7414473684210526,39.55014362884318,36.77393465903818,-0.0825900645385722,125.05382386916236,0.9749134948096886,10206.098491570541,2273.0,17522.0
3,970.0,53,1678,84,1719,68.42061855670103,1697.9329896907216,0.6642152667789027,35.1431694414876,0.7631785995279308,40.680650017066796,30.410468288896183,1.3330764955513665,115.98275605729688,0.9719438877755511,1587.5721649484535,777.0,2758.0
4,905.0,1615,2672,1652,2706,1633.521546961326,2689.65635359116,0.5091879628468381,33.94527637220416,0.71939586645469,36.780346057242134,31.65520133141413,0.43052869020467527,111.63961030678928,0.9762675296655879,1139.7834254143647,657.0,1616.0
5,910.0,3279,1867,3311,1903,3294.8263736263734,1884.3747252747253,0.5683433898973121,34.03891869182977,0.7899305555555556,37.558063986771025,30.902454405408132,1.1331275847935196,110.32590180780451,0.9795479009687836,10724.805494505494,1678.0,22797.0
6,1007.0,2692,958,2723,999,2707.248262164846,978.8192651439921,0.6339479768149392,35.80715321759479,0.7922895357985837,40.76755406340305,31.52863538015401,-1.4185732232014059,117.74011537017762,0.9748305905130688,1186.837140019861,760.0,1768.0
7,832.0,2139,2111,2170,2144,2154.6935096153848,2126.2403846153848,0.35407011905577224,32.54743156102575,0.8132942326490714,33.8219346684527,31.63091181094054,1.4750978985831773,105.25483399593904,0.9799764428739693,1005.1454326923077,571.0,1703.0
8,1052.0,2372,888,2412,922,2391.8431558935363,904.143536121673,0.5178457725239414,36.59846992787254,0.7735294117647059,39.60896832635772,33.88444236637121,-0.25692136204554067,120.5685424949238,0.9695852534562212,1079.0884030418251,701.0,1721.0
9,548.0,823,2336,850,2363,835.8868613138686,2349.082116788321,0.4386575873754923,26.414679072721462,0.7517146776406035,27.886460821368114,25.06028746544173,0.7528212691898085,86.42640687119284,0.956369982547993,1796.153284671533,1095.0,2667.0
10,558.0,1049,866,1075,895,1061.784946236559,881.8530465949821,0.5558489003047805,26.654599339742866,0.7400530503978779,29.58591431801143,24.594277825487545,-1.1234285252223946,88.42640687119284,0.96875,1846.736559139785,1140.0,2527.0
11,551.0,1957,425,1975,467,1965.8693284936478,443.11615245009074,0.9162572373340045,26.486883341553696,0.7288359788359788,42.60660540877371,17.067797446931824,1.4741581412905553,101.94112549695429,0.9467353951890034,1977.6479128856624,1351.0,2722.0
12,850.0,3335,1993,3376,2022,3357.6941176470586,2006.7105882352942,0.6935613954253155,32.897623212397704,0.7148864592094197,39.246675104047455,28.273207520894324,0.05751117977152629,112.5685424949238,0.9703196347031964,1375.9270588235295,976.0,1929.0
13,794.0,2524,3077,2551,3112,2536.410579345088,3093.6372795969774,0.6215896893278768,31.79547449747714,0.8402116402116402,36.06912614334965,28.254497537428016,1.5056588457597977,104.76955262170046,0.9742331288343559,1320.9823677581865,911.0,1912.0
14,879.0,1327,2230,1363,2262,1344.806598407281,2244.5346985210467,0.6574991524586896,33.454111254406506,0.7630208333333334,38.707336104443094,29.16424690534758,-0.5149099761738674,110.32590180780451,0.9745011086474501,1408.5949943117178,850.0,2122.0
15,812.0,1364,237,1400,269,1382.5652709359606,253.1539408866995,0.4550794280784199,32.15385684991696,0.7048611111111112,34.22601535878528,30.47658442748701,-0.26233392213778756,106.22539674441617,0.9655172413793104,1579.7832512315272,946.0,2318.0
16,687.0,118,1409,146,1439,131.90101892285298,1423.4890829694323,0.3909144044433615,29.575590733458846,0.8178571428571428,30.87174530331917,28.415189022309253,1.0713308674246296,95.01219330881976,0.9772403982930299,1928.6433770014555,664.0,3480.0
17,808.0,1317,267,1354,295,1334.8663366336634,280.88985148514854,0.653668454983879,32.07456238432586,0.7799227799227799,36.9004521001211,27.92556272294402,-0.17567111940630745,104.91168824543142,0.9734939759036144,1643.7747524752476,927.0,2419.0
18,716.0,1490,3602,1525,3628,1506.7597765363128,3613.8505586592178,0.6780512072750536,30.19336870954244,0.7868131868131868,35.297050984374344,25.94385016594288,-0.013293318546086154,99.25483399593904,0.9688768606224628,1081.2918994413408,499.0,1836.0
19,622.0,226,1666,253,1699,239.95176848874598,1681.8199356913183,0.6125777278843662,28.14169498849121,0.6980920314253648,31.786142456756828,25.12409610328798,-1.2819524786723109,91.98275605729691,0.9764521193092621,1988.5627009646303,990.0,6576.0
20,820.0,2922,1458,2964,1485,2940.8451219512194,1470.330487804878,0.7807894630181209,32.31186201200472,0.7231040564373897,41.18626851756713,25.732942417377892,-0.15409176676244452,110.5685424949238,0.9704142011834319,1270.5890243902438,841.0,1836.0
21,656.0,1481,472,1508,504,1494.3978658536585,487.1341463414634,0.5645862596444972,28.900607975374268,0.7592592592592593,31.833657275176424,26.274675268048433,1.4306417349064302,94.08326112068522,0.967551622418879,1522.876524390244,894.0,2234.0
22,854.0,2276,3041,2321,3068,2297.692037470726,3054.1370023419204,0.8581005680523227,32.97493853222215,0.702880658436214,46.23996751447828,23.74337527551578,0.3221398633542934,117.1543289325507,0.9671574178935447,1976.963700234192,1012.0,6013.0
23,867.0,424,1509,457,1543,439.79815455594,1525.753171856978,0.4357797429548038,33.224970809398556,0.7727272727272727,35.10518077775482,31.596535225632618,0.8565078430699078,109.49747468305833,0.965478841870824,2166.4971164936564,1145.0,3060.0
24,1025.0,790,3153,824,3192,806.4448780487805,3171.0478048780487,0.45463900374609534,36.12575996921783,0.773001508295626,38.383809789492446,34.187530395786155,1.5256684882911946,118.5685424949238,0.97340930674264,1266.4809756097561,717.0,2346.0
25,719.0,455,842,481,882,466.4840055632823,862.0180806675938,0.773824455501897,30.256556854086718,0.6913461538461538,38.36127824682367,24.29803824644128,-1.4663144682386868,104.56854249492379,0.9599465954606141,1518.3866481223922,901.0,2141.0
26,786.0,2212,344,2245,378,2227.998727735369,360.37150127226465,0.3355973767605761,31.634890266315733,0.7005347593582888,32.63543340478927,30.742758432242645,-0.8959676436314854,104.81118318204308,0.960880195599022,1312.1972010178117,922.0,1972.0
27,573.0,1358,1838,1383,1868,1369.7504363001744,1851.9441535776614,0.563906456176809,27.010484244701136,0.764,29.765075561339525,24.581150410687613,1.3997780991076274,88.42640687119285,0.9614093959731543,1181.8184991273997,739.0,1749.0
28,963.0,2748,3098,2786,3130,2765.7082035306335,3113.368639667705,0.6032517969559393,35.01613458935697,0.7919407894736842,39.333076294024856,31.370126240090286,0.3040111084220743,115.49747468305831,0.9756838905775076,1129.1630321910695,687.0,1875.0
29,909.0,2120,3236,2156,3270,2138.4653465346537,3251.6820682068205,0.3032296397750801,34.02021084832166,0.7426470588235294,35.00340199087866,33.355354752949346,0.28751911449561696,111.9827560572969,0.9711538461538461,1336.9526952695269,827.0,1952.0
30,704.0,3230,1849,3262,1877,3245.6889204545455,1863.159090909091,0.5282521760039073,29.93928254807644,0.7857142857142857,32.50567228496098,27.600161086094026,-0.21161699271781328,97.84062043356595,0.9696969696969697,1063.2301136363637,726.0,1697.0
31,678.0,1113,2728,1144,2756,1127.3053097345132,2741.241887905605,0.5172827331947573,29.381225490616288,0.7811059907834101,31.80594336460378,27.219989664384297,0.5431036620238757,95.25483399593904,0.9741379310344828,1271.098820058997,592.0,2219.0
32,843.0,2276,3443,2312,3474,2294.3404507710557,3457.727164887307,0.5786925539978679,32.7618823667344,0.7553763440860215,36.33336631178704,29.6315237619366,-0.3167765047806168,108.32590180780451,0.9656357388316151,1501.582443653618,692.0,2364.0
