label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,765.0,360,2237,386,2274,372.1607843137255,2255.5620915032678,0.677501831307002,31.209425687160593,0.7952182952182952,36.455192574028985,26.81356284787858,-1.5219246387463348,102.66904755831214,0.9757653061224489,2121.6392156862744,1374.0,2740.0
2,730.0,2787,2450,2819,2480,2802.7876712328766,2464.2,0.5584981710535749,30.487126261041215,0.7604166666666666,33.4811428270782,27.77280056522906,-0.5574628688476073,100.08326112068522,0.964332892998679,2364.064383561644,848.0,3415.0
3,1011.0,2447,918,2486,953,2465.862512363996,935.5044510385757,0.43700091349103176,35.878199226372125,0.7406593406593407,37.90684649814704,34.09573239889276,0.3118271856857788,117.63961030678928,0.9721153846153846,1049.5717111770525,525.0,1607.0
4,859.0,77,2866,108,2902,91.85681024447031,2884.0034924330616,0.5135206518796636,33.0713285026094,0.7697132616487455,35.81845427830443,30.735000185471687,-1.5226826830787445,108.32590180780451,0.9717194570135747,1864.0989522700816,845.0,2529.0
5,837.0,2338,1313,2377,1342,2356.8124253285546,1326.9247311827958,0.6824010891173778,32.64508384034771,0.7400530503978779,38.19943469447653,27.922944207676863,0.02412365901737608,108.5685424949238,0.9665127020785219,1217.3452807646356,686.0,1646.0
6,622.0,2647,2122,2673,2157,2659.8424437299036,2138.434083601286,0.7200015968883997,28.14169498849121,0.6835164835164835,34.049776379921944,23.629605242766317,-1.2938780613393868,95.15432893255071,0.9628482972136223,15339.318327974277,3453.0,26182.0
7,855.0,2658,647,2687,685,2671.6771929824563,665.3719298245614,0.6807195980976566,32.99423905394037,0.7758620689655172,38.60935101640309,28.283051509765595,1.3010882138430448,108.32590180780453,0.9782608695652174,1026.9298245614036,563.0,1450.0
8,438.0,1389,1711,1412,1736,1400.650684931507,1723.5251141552512,0.6267915134822095,23.615226456547084,0.7617391304347826,26.9419522652999,20.99281926501709,-0.9019744553254571,77.35533905932736,0.9668874172185431,12303.406392694063,5137.0,17672.0
9,732.0,305,2368,338,2399,320.2418032786885,2382.0437158469945,0.5348735909996422,30.52886088189566,0.7155425219941349,33.393162130281844,28.214954368054254,-0.7637540859291773,101.1543289325507,0.9656992084432717,3205.7363387978144,1541.0,4401.0
10,666.0,2695,940,2721,972,2706.9864864864867,954.1396396396397,0.596000597873041,29.120053859730724,0.8004807692307693,32.70422296478986,26.260967428576052,-1.2859661054061153,95.59797974644665,0.9751098096632503,6482.2282282282285,1792.0,10069.0
11,916.0,1271,840,1312,868,1291.6255458515284,854.0775109170306,0.72463373622553,34.15095054280933,0.7979094076655052,41.31209686095455,28.469578901951287,-0.05541727081637219,114.08326112068522,0.973432518597237,1201.217248908297,724.0,1779.0
12,616.0,2449,2444,2478,2472,2463.4837662337663,2457.616883116883,0.4293542918642941,28.00563442518059,0.7586206896551724,29.47588540558439,26.620737444711924,-0.6214177435328883,90.08326112068522,0.9746835443037974,8086.733766233766,1988.0,13488.0
13,357.0,333,1944,352,1968,341.28851540616245,1956.095238095238,0.6593506042076357,21.320096563347295,0.7828947368421053,24.66681130181647,18.545387060617728,1.3604497289212993,69.698484809835,0.9596774193548387,16361.941176470587,4669.0,29041.0
14,1220.0,120,2943,158,2985,140.4139344262295,2963.2344262295082,0.454519590630824,39.41258992475499,0.7644110275689223,42.10260507542193,37.502337231675725,-1.3644604901759865,130.8111831820431,0.9728867623604466,2091.5418032786883,869.0,3031.0
15,440.0,928,2122,951,2148,938.6681818181818,2135.2909090909093,0.53157743994359,23.66908109081279,0.7357859531772575,25.80437956735587,21.85655969624215,1.4088323694415863,77.59797974644665,0.9586056644880174,7073.359090909091,2777.0,10715.0
16,523.0,1873,2861,1897,2888,1884.1854684512427,2873.757170172084,0.4596404010483256,25.805121233904135,0.8070987654320988,27.414004223663472,24.34651747298439,1.2818445130541178,83.35533905932738,0.966728280961183,3773.7839388145317,1430.0,5546.0
17,927.0,1501,422,1537,456,1518.2157497303128,438.084142394822,0.6191726415082692,34.355393433484295,0.7573529411764706,38.852510937234214,30.509124146301314,-0.6558341571235035,111.9827560572969,0.9778481012658228,1078.5566343042071,596.0,1507.0
18,989.0,110,2620,148,2655,128.82709807886755,2636.8938321536907,0.4571574297535719,35.485685983831225,0.7436090225563909,37.645699686528445,33.48155037627521,-0.38460194967311045,116.22539674441617,0.9696078431372549,5964.7836198179975,2494.0,8425.0
19,541.0,983,1595,1012,1619,996.8336414048059,1606.75415896488,0.5588733812607893,26.245429958408437,0.7772988505747126,28.923302290598954,23.984735293949733,-0.19361414893255408,85.59797974644667,0.9626334519572953,2478.2624768946393,1019.0,3622.0
20,453.0,1558,1692,1581,1717,1568.708609271523,1702.6490066225165,0.4536104928456859,24.016192740836935,0.7878260869565218,25.767418303731034,22.96392436009231,-1.4578073008672672,78.52691193458118,0.9721030042918455,12076.28697571744,4498.0,20111.0
21,753.0,986,2622,1017,2654,1000.4409030544489,2636.6281540504647,0.4955924879660298,30.96367835360614,0.7590725806451613,33.296547185580835,28.919888249831313,-0.9272150794581634,100.91168824543142,0.9716129032258064,8599.077025232404,3741.0,12577.0
22,603.0,2411,2444,2434,2477,2421.4461028192372,2459.558872305141,0.7327412803785169,27.70854462932514,0.7944664031620553,33.7858518159001,22.991519558938904,1.4556279208222753,92.18376618407356,0.9694533762057878,3831.454394693201,1386.0,5365.0
23,489.0,783,3313,810,3336,796.3865030674847,3324.527607361963,0.4790515927725507,24.952237121658943,0.7874396135265701,26.68493996330674,23.42368661773035,-0.07106144313443695,81.59797974644665,0.9644970414201184,2638.7443762781186,1094.0,4134.0
