label,area,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,intensity_mean,intensity_min,intensity_max
1,1655.0,3367,826,3417,877,3392.2676737160123,848.2368580060423,0.5157442916685173,45.90437284765684,0.6490196078431373,50.926400642511666,43.63081519972267,-0.8488897675678302,159.3380951166243,0.9633294528521537,781.6996978851964,508.0,1149.0
2,876.0,2724,2092,2761,2127,2742.994292237443,2110.22602739726,0.7658098654923216,33.396973533360814,0.6764478764478764,42.529879721541576,27.349564921611286,-0.6288749119917614,117.74011537017762,0.9501084598698482,774.203196347032,470.0,1046.0
3,1026.0,2533,2053,2569,2094,2550.0682261208576,2072.5604288499026,0.7635518142962646,36.14337799512211,0.6951219512195121,45.1530300427617,29.157414073074833,-0.87676938181381,123.05382386916237,0.9715909090909091,790.2884990253411,362.0,1085.0
4,1104.0,3135,457,3172,497,3152.723731884058,475.4710144927536,0.5023757638234716,37.492085263260826,0.745945945945946,40.41033217364694,34.94076963137747,1.078386935354794,123.63961030678927,0.9726872246696036,646.9230072463768,490.0,829.0
5,1088.0,1832,2233,1871,2274,1850.858455882353,2252.6158088235293,0.789829730399051,37.219411933450225,0.6804252657911195,47.67951148570185,29.243092406856817,-0.8452343533883006,126.12489168102785,0.9705619982158786,731.7316176470588,472.0,1201.0
6,1225.0,3177,387,3215,427,3195.398367346939,406.63428571428574,0.5007871233735351,39.493270848342945,0.805921052631579,42.454771841829874,36.74759727124036,0.940839995189246,128.5685424949238,0.9807846277021617,624.3885714285715,443.0,840.0
7,1218.0,3032,343,3077,377,3052.6806239737275,360.2282430213465,0.7087634231463885,39.38027127239512,0.796078431372549,47.28258832839281,33.355324571958214,0.15667795831828385,133.49747468305833,0.9705179282868526,706.7142857142857,482.0,1325.0
8,849.0,2788,1780,2819,1815,2803.9175500588926,1796.8727915194347,0.5697080463989742,32.878265974350796,0.7824884792626728,36.40247747175167,29.91727244958449,1.1095304581779823,107.49747468305833,0.9736238532110092,819.9187279151944,657.0,974.0
9,522.0,1043,1720,1067,1748,1054.1494252873563,1732.2298850574712,0.5242740670678286,25.780439141949365,0.7767857142857143,28.155418709829075,23.97573523170269,-1.3216165614393867,84.42640687119285,0.9738805970149254,713.4367816091954,425.0,947.0
10,1643.0,3234,283,3282,328,3259.2264150943397,304.0669506999391,0.4339196020837845,45.737649393031475,0.7606481481481482,48.53949288031713,43.731733595513134,0.19627142690217755,152.71067811865473,0.9756532066508313,1959.3201460742544,682.0,4138.0
