index,shape-type,vertex-index,axis-0,axis-1
0,polygon,48,20982.345598860615,9454.634814993358
0,polygon,49,20968.31054325327,9735.335927140288
0,polygon,50,20870.065154001844,10282.703095826797
0,polygon,51,20785.854820357763,10465.1588187223
0,polygon,52,20575.328986247565,11068.666209838197
0,polygon,53,20477.08359699614,11321.297210770432
0,polygon,54,20294.62787410064,11559.89315609532
0,polygon,55,20182.34742924187,11672.173600954093
0,polygon,56,19396.38431523047,11910.769546278982
0,polygon,57,19045.507925046808,12023.049991137754
0,polygon,58,18778.841868507225,12079.190213567139
0,polygon,59,18638.49131243376,12093.225269174485
0,polygon,60,16322.707137221605,11265.156988341047
0,polygon,61,16098.14624750406,11251.1219327337
0,polygon,62,15803.410079749787,11138.841487874928
0,polygon,63,15592.88424563959,11040.596098623504
0,polygon,64,15452.533689566128,10970.420820586773
0,polygon,65,15284.113022277968,10928.315653764732
0,polygon,66,14975.341798916348,10900.24554255004
0,polygon,67,14442.009685837183,11054.63115423085
0,polygon,68,14217.448796119643,11209.016765911661
0,polygon,69,14006.922962009445,11293.22709955574
0,polygon,70,13824.467239113943,11391.472488807165
0,polygon,71,13684.116683040478,11517.787989273282
0,polygon,72,13543.766126967013,11672.173600954093
0,polygon,73,13389.380515286204,11784.454045812863
0,polygon,74,13024.469069495197,12037.0850467451
0,polygon,75,12729.732901740923,12135.330435996524
0,polygon,76,12505.17201202338,12135.330435996524
0,polygon,77,12140.260566232373,12079.190213567139
0,polygon,78,11901.664620907484,12037.0850467451
0,polygon,79,11592.893397545864,11910.769546278982
0,polygon,80,11045.526228859353,11475.682822451243
0,polygon,81,10933.24578400058,11377.437433199819
0,polygon,82,10820.96533914181,11209.016765911661
0,polygon,83,10708.684894283038,10928.315653764732
0,polygon,84,10526.229171387535,10507.26398554434
0,polygon,85,10456.053893350803,10226.562873397412
0,polygon,86,10442.018837743457,10086.212317323947
0,polygon,87,10413.948726528764,9875.68648321375
0,polygon,88,10371.843559706726,9721.300871532942
0,polygon,89,10329.738392884687,9552.880204244784
0,polygon,90,10329.738392884687,8430.075755657072
0,polygon,91,10456.053893350803,8009.024087436679
0,polygon,92,10526.229171387535,7840.603420148522
0,polygon,93,10582.369393816922,7279.201195854665
0,polygon,94,10582.369393816922,7012.535139315083
0,polygon,95,10442.018837743457,6703.763915953461
0,polygon,96,10273.5981704553,6521.308193057959
0,polygon,97,10161.31772559653,6338.852470162454
0,polygon,98,10063.072336345103,6128.3266360522575
0,polygon,99,9964.82694709368,5861.660579512676
0,polygon,100,9894.651669056948,5651.13474540248
0,polygon,101,9796.406279805522,5272.188244004126
0,polygon,102,9656.055723732057,3658.1568491592893
0,polygon,103,9698.160890554098,3489.736181871132
0,polygon,104,9726.23100176879,3321.3155145829755
0,polygon,105,9782.371224198176,3166.9299029021645
0,polygon,106,9810.441335412868,3026.5793468287006
1,polygon,0,4126.244028595524,4023.068294950296
1,polygon,1,4378.87502952776,3756.4022384107147
1,polygon,2,5094.662865502426,2830.088568325851
1,polygon,3,5263.083532790583,2717.80812346708
1,polygon,4,5431.50420007874,2647.632845430348
1,polygon,5,5557.819700544858,2577.4575673936156
1,polygon,6,5768.3455346550545,2465.1771225348443
1,polygon,7,5922.731146335865,2423.0719557128054
1,polygon,8,6147.292036053407,2338.861622068727
1,polygon,9,6975.360316886846,2142.370843565877
1,polygon,10,7326.236707070506,2156.4058991732236
1,polygon,11,7550.797596788048,2240.616232817302
1,polygon,12,7887.638931364362,2409.0369001054587
1,polygon,13,8350.795766406793,2479.212178142191
1,polygon,14,8603.42676733903,2619.562734215655
1,polygon,15,8827.987657056572,2773.9483458964655
1,polygon,16,9122.723824810846,2956.4040687919687
1,polygon,17,9235.004269669618,3321.3155145829755
1,polygon,18,9445.530103779814,3966.928072520911
1,polygon,19,9515.705381816546,4135.348739809067
1,polygon,20,9543.775493031239,4359.90962952661
1,polygon,21,9543.775493031239,4528.330296814767
1,polygon,22,9529.740437423892,4752.89118653231
1,polygon,23,9515.705381816546,4921.311853820467
1,polygon,24,9501.6703262092,5272.188244004127
1,polygon,25,9431.495048172466,5805.520357083291
1,polygon,26,9361.319770135735,6240.60708091103
1,polygon,27,9291.144492099003,6423.062803806533
1,polygon,28,9235.004269669618,6605.518526702036
1,polygon,29,9150.793936025539,6773.939193990193
1,polygon,30,9066.58360238146,7040.605250529775
1,polygon,31,8982.373268737381,7223.0609734252785
1,polygon,32,9052.548546774115,7377.446585106089
1,polygon,33,9431.495048172466,7756.393086504442
1,polygon,34,9684.126049104703,8093.234421080757
1,polygon,35,9908.686938822246,8402.005644442377
1,polygon,36,9978.862216858977,8528.321144908496
1,polygon,37,10035.002439288362,8837.092368270116
1,polygon,38,10147.282884147135,9286.214147705201
1,polygon,39,10231.493217791212,9496.739981815397
1,polygon,40,10315.703551435292,9875.68648321375
1,polygon,41,10371.843773864677,10170.422650968025
1,polygon,42,10371.843773864677,10479.193874329647
1,polygon,43,10399.91388507937,10745.859930869228
1,polygon,44,10442.019051901409,10886.210486942693
1,polygon,45,10470.089163116101,11082.701265445543
1,polygon,46,10498.159274330796,11489.717878058587
1,polygon,47,10427.983996294062,12079.190213567137
1,polygon,48,10399.91388507937,12387.96143692876
1,polygon,49,10343.773662649985,12598.487271038955
1,polygon,50,10203.42310657652,12851.11827197119
1,polygon,51,9936.757050036938,13005.503883652
1,polygon,52,9656.055937890009,13187.959606547503
1,polygon,53,9192.899102847578,13300.240051406276
1,polygon,54,8898.162935093304,13356.38027383566
1,polygon,55,7635.007930432127,13356.38027383566
1,polygon,56,7368.341873892545,13328.310162620968
1,polygon,57,7143.780984175002,13258.134884584237
1,polygon,58,6652.554037917878,13187.959606547503
1,polygon,59,6357.817870163603,13187.959606547503
1,polygon,60,6133.256980446061,13230.064773369544
1,polygon,61,5852.555868299133,13356.38027383566
1,polygon,62,5487.644422508126,13482.69577430178
1,polygon,63,5178.873199146505,13552.87105233851
1,polygon,64,5010.452531858348,13594.97621916055
1,polygon,65,4659.576141674687,13609.011274767896
1,polygon,66,4322.7348070983735,13566.906107945857
1,polygon,67,4084.1388617734847,13496.730829909126
1,polygon,68,3719.2274159824783,13342.345218228314
1,polygon,69,3578.876859909014,13314.275107013622
1,polygon,70,3115.720024866582,13061.644106081387
1,polygon,71,2750.808579075576,12794.978049541804
1,polygon,72,2568.352856180072,12668.662549075687
1,polygon,73,2442.0373557139546,12528.311993002222
1,polygon,74,2329.7569108551834,12219.540769640602
1,polygon,75,2203.441410389066,11854.629323849595
1,polygon,76,2161.3362435670265,11616.033378524706
1,polygon,77,2133.2661323523334,11209.01676591166
1,polygon,78,2133.2661323523334,10928.315653764732
1,polygon,79,2175.371299174373,10619.54443040311
1,polygon,80,2231.5115216037584,10437.088707507606
1,polygon,81,2329.7569108551834,9903.756594428443
1,polygon,82,2526.2476893580333,9398.494592563973
1,polygon,83,2652.563189824151,9286.214147705201
1,polygon,84,2792.9137458976147,9230.073925275816
1,polygon,85,2975.3694687931184,9159.898647239084
1,polygon,86,3003.439580007811,8738.846979018692
1,polygon,87,2905.194190756386,8472.180922479109
1,polygon,88,2863.089023934347,8317.7953107983
1,polygon,89,2792.9137458976147,8093.234421080757
1,polygon,90,2652.563189824151,7686.217808467711
1,polygon,91,2540.2827449653796,7223.0609734252785
1,polygon,92,2484.142522535994,6787.97424959754
1,polygon,93,2484.142522535994,6507.273137450611
1,polygon,94,2750.808579075576,5791.485301475945
1,polygon,95,2989.4045244004647,5286.2232996114735
1,polygon,96,3270.105636547393,4823.066464569042
1,polygon,97,3691.1573047677853,4387.979740741303
1,polygon,98,3957.823361307367,4163.41885102376
2,polygon,0,4196.419520790208,14914.271232093157
2,polygon,1,4463.08557732979,14661.640231160922
2,polygon,2,4687.646467047332,14394.97417462134
2,polygon,3,5038.5228572309925,14212.518451725837
2,polygon,4,5249.048691341189,14072.167895652372
2,polygon,5,5445.539469844039,13987.957562008294
2,polygon,6,5670.100359561581,13931.817339578909
2,polygon,7,6091.152027781974,13819.536894720139
2,polygon,8,6315.712917499516,13777.431727898098
2,polygon,9,6512.203696002366,13735.326561076059
2,polygon,10,6736.764585719909,13721.291505468713
2,polygon,11,6891.15019740072,13707.256449861366
2,polygon,12,7157.816253940301,13707.256449861366
2,polygon,13,7494.657588516615,13679.186338646672
2,polygon,14,7761.323645056197,13651.11622743198
2,polygon,15,8126.235090847204,13665.151283039326
2,polygon,16,8322.725869350053,13707.256449861366
2,polygon,17,8589.391925889637,13833.571950327485
2,polygon,18,8757.812593177794,13945.852395186255
2,polygon,19,8912.198204858603,14001.99261761564
2,polygon,20,9052.548760932068,14086.202951259718
2,polygon,21,9263.074595042264,14058.132840045026
2,polygon,22,9515.7055959745,13917.782283971563
2,polygon,23,9670.09120765531,13819.536894720139
2,polygon,24,9852.546930550814,13707.256449861366
2,polygon,25,10049.037709053664,13510.765671358517
2,polygon,26,10273.598598771207,13342.34500407036
2,polygon,27,10750.790489420984,13103.74905874547
2,polygon,28,11073.59676838995,12991.4686138867
2,polygon,29,11298.157658107493,12949.363447064661
2,polygon,30,11438.508214180958,12907.25828024262
2,polygon,31,11663.0691038985,12837.083002205889
2,polygon,32,11873.594938008697,12809.012890991195
2,polygon,33,12182.366161370319,12780.942779776502
2,polygon,34,12631.487940805404,12752.87266856181
2,polygon,35,12982.364330989063,12724.802557347117
2,polygon,36,13305.170609958031,12780.942779776502
2,polygon,37,13754.292389393117,12921.293335849967
2,polygon,38,14119.203835184124,13061.643891923432
2,polygon,39,14624.465837048594,13286.204781640974
2,polygon,40,14891.131893588175,13370.415115285052
2,polygon,41,15143.762894520412,13468.660504536478
2,polygon,42,15340.25367302326,13665.151283039326
2,polygon,43,15480.604229096725,14184.448340511144
2,polygon,44,15578.849618348151,14717.780453590307
2,polygon,45,15705.165118814268,15559.883790031092
2,polygon,46,15705.165118814268,16430.057237686568
2,polygon,47,15620.95478517019,16949.354295158388
2,polygon,48,15438.499062274686,17258.125518520006
2,polygon,49,15143.762894520412,17609.00190870367
2,polygon,50,14961.307171624909,17917.77313206529
2,polygon,51,14484.11528097513,18366.894911500374
2,polygon,52,14231.484280042894,18465.140300751802
2,polygon,53,13936.74811228862,18549.35063439588
2,polygon,54,13782.36250060781,18605.490856825265
2,polygon,55,13627.976888926998,18703.73624607669
2,polygon,56,13501.661388460881,18914.262080186883
2,polygon,57,13347.275776780069,19223.033303548506
2,polygon,58,12294.646606229087,20163.382029240714
2,polygon,59,11719.209326327884,20303.73258531418
2,polygon,60,10961.316323531179,20401.977974565605
2,polygon,61,10722.72037820629,20401.977974565605
2,polygon,62,10245.52848755651,20416.01303017295
2,polygon,63,9627.98604083327,20373.907863350913
2,polygon,64,9108.688983361451,20373.907863350913
2,polygon,65,8575.356870282289,20275.66247409949
2,polygon,66,8266.585646920666,20163.382029240714
2,polygon,67,7915.709256737008,20008.996417559905
2,polygon,68,7691.148367019465,19868.64586148644
2,polygon,69,7129.7461427256085,19433.559137658704
2,polygon,70,6905.185253008066,19223.033303548506
2,polygon,71,6610.449085253791,19110.752858689735
2,polygon,72,6442.028417965635,18998.47241383096
2,polygon,73,6301.67786189217,18928.29713579423
2,polygon,74,6077.116972174627,18886.19196897219
2,polygon,75,5810.450915635046,18717.771301684035
2,polygon,76,5473.609581058731,18549.35063439588
2,polygon,77,5010.4527460163,18240.579411034258
2,polygon,78,4856.067134335489,18086.193799353445
2,polygon,79,4687.646467047332,17889.703020850597
2,polygon,80,4533.260855366522,17468.651352630204
2,polygon,81,4420.980410507751,17187.950240483275
2,polygon,82,4238.524687612247,16724.793405440847
2,polygon,83,4112.20918714613,16416.02218207922
2,polygon,84,4013.963797894705,16079.18084750291
2,polygon,85,3999.928742287358,15896.725124607407
2,polygon,86,4013.9637978947053,15475.673456387014
2,polygon,87,4084.139075931437,15237.077511062125
2,polygon,88,4154.314353968169,15082.691899381314
