index,shape-type,vertex-index,axis-0,axis-1
0,polygon,60,4321.513205784733,8266.904172735038
0,polygon,61,4290.603045285004,8050.533049236929
0,polygon,62,4228.782724285545,7679.611123240174
0,polygon,63,4197.872563785815,7339.599357743148
0,polygon,64,4213.327644035679,7076.862993495445
0,polygon,65,4228.782724285545,6845.0367897474725
0,polygon,66,4259.692884785274,6659.5758267490955
0,polygon,67,4383.333526784193,6396.839462501394
0,polygon,68,4491.519088533247,6010.462456254773
0,polygon,69,4738.800372531084,5670.450690757748
0,polygon,70,4893.351175029731,5515.8998882590995
0,polygon,71,5063.357057778245,5376.804166010316
0,polygon,72,5233.3629405267575,5191.3432030119375
0,polygon,73,5465.189144274729,4913.151758514371
0,polygon,74,5619.739946773378,4542.229832517615
0,polygon,75,5727.925508522431,4264.038388020049
0,polygon,76,5897.931391270944,3939.4817027728877
0,polygon,77,5975.206792520268,3769.475820024375
1,polygon,0,4491.519088533247,12053.398833951916
1,polygon,1,4646.069891031894,11852.482790703674
1,polygon,2,4846.985934280137,11775.20738945435
1,polygon,3,5032.446897278514,11867.937870953538
1,polygon,4,5156.087539277433,11976.123432702592
1,polygon,5,5496.09930477446,12285.225037699889
1,polygon,6,5650.650107273107,12393.410599448944
1,polygon,7,5789.74582952189,12563.416482197455
1,polygon,8,5897.931391270944,12872.518087194752
1,polygon,9,5975.206792520268,13274.350173691237
1,polygon,10,5882.47631102108,14278.930389932448
1,polygon,11,5774.290749272026,14974.409001176366
1,polygon,12,5727.925508522431,15159.869964174744
1,polygon,13,5604.284866523513,15515.336809921635
1,polygon,14,5341.548502275811,16210.81542116555
1,polygon,15,5217.907860276892,16427.18654466366
1,polygon,16,4986.081656528921,16566.28226691244
1,polygon,17,4816.075773780407,16628.1025879119
1,polygon,18,4506.974168783111,16751.74322991082
1,polygon,19,4120.597162536491,16798.108470660412
1,polygon,20,3919.681119288248,16798.108470660412
1,polygon,21,3517.849032791763,16659.01274841163
1,polygon,22,3363.298230293115,16628.1025879119
1,polygon,23,3054.1966252958186,16504.461945912983
1,polygon,24,2605.999298049739,16226.270501415416
1,polygon,25,2389.6281745516317,16040.809538417037
1,polygon,26,2219.6222918031185,15855.348575418659
1,polygon,27,2080.5265695543353,15747.163013669608
1,polygon,28,1879.6105263060924,15546.246970421362
1,polygon,29,1539.5987608090666,14974.409001176366
1,polygon,30,1493.233520059472,14773.492957928123
1,polygon,31,1462.3233595597426,14526.211673930287
1,polygon,32,1446.8682793098778,14356.205791181772
1,polygon,33,1493.233520059472,14000.738945434881
1,polygon,34,1786.8800448069035,13537.086537938936
1,polygon,35,1972.3410078052814,13397.990815690155
1,polygon,36,2204.1672115532538,13289.8052539411
1,polygon,37,2976.9212240464944,13289.8052539411
1,polygon,38,3425.118551292574,13258.89509344137
1,polygon,39,3765.1303167896003,13274.350173691237
1,polygon,40,4043.3217612871667,13289.8052539411
1,polygon,41,4259.692884785274,13274.350173691237
1,polygon,42,4445.153847783652,13197.074772441913
1,polygon,43,4615.159730532165,13088.889210692858
1,polygon,44,4599.7046502823,12872.518087194752
1,polygon,45,4537.884329282841,12687.057124196373
1,polygon,46,4491.519088533247,12408.865679698807
1,polygon,47,4460.608928033516,12238.859796950295
