index,shape-type,vertex-index,axis-0,axis-1
1,polygon,8,11403.822492642243,9363.068202999202
1,polygon,9,11658.580554433687,9391.374654309362
1,polygon,10,11828.419262294648,9391.374654309362
1,polygon,11,12054.870872775931,9433.834331274602
1,polygon,12,12196.403129326734,9447.987556929682
1,polygon,13,12352.088611532616,9447.987556929682
1,polygon,14,12620.99989897914,9490.447233894924
1,polygon,15,12932.370863390906,9532.906910860163
1,polygon,16,13130.51602256203,9561.213362170323
1,polygon,17,13356.967633043312,9617.826264790645
1,polygon,18,13555.112792214435,9745.205295686366
1,polygon,19,13838.177305316038,9858.431100927008
1,polygon,20,14008.016013177,9943.35045485749
1,polygon,21,14206.161172348124,10099.035937063372
1,polygon,22,14545.83858807005,10297.181096234495
1,polygon,23,14885.516003791972,10707.624640231821
1,polygon,24,14942.128906412292,10877.463348092782
1,polygon,25,15196.886968203738,11245.447215124868
1,polygon,26,15310.112773444378,11486.052051261231
1,polygon,27,15423.338578685021,11769.116564362836
1,polygon,28,15536.56438392566,12137.100431394922
1,polygon,29,15649.790189166304,12462.624621461766
1,polygon,30,15579.024060890903,12915.527842424332
1,polygon,31,15423.338578685021,13396.737514697059
1,polygon,32,15267.65309647914,13793.027833039305
1,polygon,33,15069.507937308017,14245.93105400187
1,polygon,34,14913.82245510213,14670.527823654276
1,polygon,35,14729.83052158609,15052.664916341442
1,polygon,36,14545.838588070048,15335.729429443045
1,polygon,37,14418.459557174323,15533.874588614168
1,polygon,38,14347.693428898925,15816.939101715772
1,polygon,39,14163.70149538288,16213.229420058018
1,polygon,40,13597.572469179671,16906.73747715695
1,polygon,41,13356.96763304331,17133.18908763823
1,polygon,42,13300.354730422987,17288.874569844113
1,polygon,43,13003.136991666302,17416.253600739834
1,polygon,44,12437.007965463097,17798.390693426998
1,polygon,45,11998.25797015561,18010.689078253203
1,polygon,46,11828.419262294647,18010.689078253203
1,polygon,47,11347.209590021921,18208.834237424326
1,polygon,48,10880.153143404274,18364.519719630207
1,polygon,49,10554.62895333743,18435.28584790561
1,polygon,50,10342.330568511226,18520.20520183609
1,polygon,51,10115.878958029942,18704.197135352133
1,polygon,52,9861.120896238499,18845.729391902933
1,polygon,53,9648.822511412296,18888.189068868174
1,polygon,54,9450.677352241173,18888.189068868174
1,polygon,55,8827.935423417644,18916.495520178334
1,polygon,56,8601.483812936362,18916.495520178334
1,polygon,57,8290.112848524597,18817.422940592773
1,polygon,58,8148.580591973795,18774.963263627535
1,polygon,59,7922.128981492511,18704.197135352133
1,polygon,60,7794.74995059679,18633.43100707673
1,polygon,61,7355.999955289304,18322.060042664965
1,polygon,62,7044.628990877539,18010.689078253203
1,polygon,63,6860.637057361497,17855.00359604732
1,polygon,64,6804.024154741175,17699.318113841437
1,polygon,65,6775.717703431015,17557.785857290637
1,polygon,66,6591.725769914972,17373.793923774592
1,polygon,67,6393.580610743849,17034.11650805267
1,polygon,68,6138.822548952407,16722.745543640904
1,polygon,69,5983.1370667465235,16524.60038446978
1,polygon,70,5855.758035850802,16312.30199964358
1,polygon,71,5714.225779300001,15958.471358266574
1,polygon,72,5671.76610233476,15661.253619509891
1,polygon,73,5714.225779300001,15321.576203787965
1,polygon,74,5742.532230610162,14967.74556241096
1,polygon,75,5855.758035850803,14698.834274964436
1,polygon,76,5983.137066746524,14245.93105400187
1,polygon,77,6096.362871987166,13849.640735659625
1,polygon,78,6181.282225917647,13651.495576488502
1,polygon,79,6252.048354193049,13396.737514697059
1,polygon,80,6266.201579848129,13113.673001595454
1,polygon,81,6322.81448246845,12915.527842424332
1,polygon,82,6520.9596416395725,12561.697201047327
1,polygon,83,6789.870929086097,12023.874626154278
1,polygon,84,6917.249959981818,11896.495595258557
1,polygon,85,7058.7822165326215,11769.116564362836
1,polygon,86,7186.161247428343,11670.043984777274
1,polygon,87,7426.766083564706,11443.592374295991
1,polygon,88,7709.83059666631,11061.455281608825
1,polygon,89,7823.056401906952,10877.463348092782
1,polygon,90,7922.128981492513,10693.47141457674
1,polygon,91,8035.3547867331545,10580.245609336098
1,polygon,92,8290.112848524599,10240.568193614174
1,polygon,93,8445.79833073048,10056.57626009813
1,polygon,94,8672.249941211763,9929.19722920241
1,polygon,95,8813.782197762566,9872.584326582088
1,polygon,96,8997.774131278607,9787.664972651608
1,polygon,97,9153.459613484492,9745.205295686366
1,polygon,98,9365.757998310693,9702.745618721126
1,polygon,99,9535.596706171656,9688.592393066046
2,polygon,0,562.4520727729805,7792.0601552852995
2,polygon,1,746.444006289023,7183.471452116851
2,polygon,2,930.4359398050656,6900.406939015246
2,polygon,3,1142.7343246312685,6773.027908119525
2,polygon,4,1383.3391607676322,6659.802102878883
2,polygon,5,1581.4843199387547,6518.269846328081
2,polygon,6,1723.0165764895569,6433.3504923976
2,polygon,7,1878.702058695439,6291.818235846798
2,polygon,8,2119.3068948318023,6136.132753640915
2,polygon,9,2359.9117309681656,6051.213399710435
2,polygon,10,2657.12946972485,6008.753722745194
2,polygon,11,2968.5004341366143,5895.5279175045525
2,polygon,12,3209.105270272978,5782.302112263911
2,polygon,13,3407.2504294441,5753.99566095375
2,polygon,14,3577.089137305063,5753.99566095375
2,polygon,15,3973.379455647308,5782.302112263911
2,polygon,16,4213.984291783672,5824.761789229151
2,polygon,17,4836.726220607201,5980.447271435034
2,polygon,18,5091.484282398644,6022.906948400274
2,polygon,19,5388.702021155328,6079.5198510205955
2,polygon,20,5685.9197599120125,6334.277912812038
2,polygon,21,5983.137498668697,6773.027908119525
2,polygon,22,6393.581042666023,7296.697257357492
2,polygon,23,6506.806847906664,7452.382739563374
2,polygon,24,6605.879427492226,7608.0682217692565
2,polygon,25,6888.943940593828,8046.818217076742
2,polygon,26,6959.71006886923,8188.3504736275445
2,polygon,27,7214.468130660673,8881.858530726475
2,polygon,28,7356.000387211476,9363.068202999202
2,polygon,29,7440.919741141957,9731.052070031286
2,polygon,30,7469.226192452117,9943.35045485749
2,polygon,31,7440.919741141957,10169.802065338772
2,polygon,32,7370.153612866556,10537.785932370858
2,polygon,33,7228.621356315754,10990.689153333424
2,polygon,34,7101.242325420031,11259.600440779948
2,polygon,35,6988.01652017939,11570.971405191713
2,polygon,36,6874.790714938748,11754.963338707756
2,polygon,37,6620.032653147306,11910.648820913637
2,polygon,38,6492.653622251584,12023.874626154278
2,polygon,39,6280.355237425381,12321.092364910963
2,polygon,40,6138.822980874578,12505.084298427006
2,polygon,41,5912.371370393295,12674.923006287967
2,polygon,42,5431.16169812057,13042.906873320053
2,polygon,43,5091.484282398644,13255.205258146256
2,polygon,44,4794.266543641959,13439.197191662299
2,polygon,45,4539.508481850517,13722.261704763903
2,polygon,46,4298.903645714154,13920.406863935024
2,polygon,47,3987.532681302389,13977.019766555346
2,polygon,48,3746.9278451660252,14047.785894830748
2,polygon,49,3506.3230090296615,14019.479443520586
2,polygon,50,3124.1859163424965,13991.172992210426
2,polygon,51,2883.581080206133,13991.172992210426
2,polygon,52,2600.5165671045293,14005.326217865506
2,polygon,53,2345.7585053130856,14019.479443520586
2,polygon,54,2204.2262487622834,13934.560089590106
2,polygon,55,1977.7746382810005,13778.874607384223
2,polygon,56,1496.5649660082736,13552.42299690294
2,polygon,57,1227.65367856175,13226.898806836096
2,polygon,58,1043.6617450457074,12943.834293734491
2,polygon,59,930.4359398050656,12830.60848849385
2,polygon,60,774.7504575991834,12476.777847116846
2,polygon,61,548.2988471179001,12179.560108360161
2,polygon,62,505.8391701526598,11938.955272223797
2,polygon,63,463.37949318741903,11599.277856501873
2,polygon,64,406.7665905670983,11302.060117745188
2,polygon,65,392.61336491201814,11089.761732918985
2,polygon,66,392.61336491201814,10735.931091541981
2,polygon,67,364.3069136018578,10396.253675820055
2,polygon,68,364.3069136018578,9801.818198306686
2,polygon,69,378.46013925693796,9433.834331274602
2,polygon,70,406.7665905670983,8924.318207691715
2,polygon,71,406.7665905670983,8726.173048520592
2,polygon,72,321.847236636617,8457.261761074067
2,polygon,73,279.3875596713765,8202.503699282624
2,polygon,74,336.0004622916972,8018.511765766582
